tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
303518	Pundamilia nyererei	102206842	0	live	myeov2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		Un							
9925	Capra hircus	102188471	0	live	MYEOV2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		28	NC_022320.1	27630528	27630958	minus	1		
34839	Chinchilla lanigera	102019202	0	live	Myeov2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		Un							
79684	Microtus ochrogaster	101999725	0	live	Myeov2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		LG4	NC_022030.1	35952938	35956466	plus	3		
43179	Ictidomys tridecemlineatus	101954782	0	live	Myeov2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		Un							
10036	Mesocricetus auratus	101831519	0	live	Myeov2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		Un							
10181	Heterocephalus glaber	101700405	0	live	Myeov2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		Un							
143302	Condylura cristata	101624686	0	live	MYEOV2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		Un							
51337	Jaculus jaculus	101612704	0	live	Myeov2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		Un							
42254	Sorex araneus	101554974	0	live	MYEOV2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		Un							
9978	Ochotona princeps	101528750	0	live	MYEOV2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		Un							
106582	Maylandia zebra	101487935	0	live	myeov2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		Un							
9361	Dasypus novemcinctus	101437151	0	live	MYEOV2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		Un							
9708	Odobenus rosmarus divergens	101384940	0	live	MYEOV2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		Un							
9733	Orcinus orca	101290248	0	live	MYEOV2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		Un							
8090	Oryzias latipes	101171368	0	live	myeov2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		20	NC_019878.1	22164517	22170986	plus	3		
31033	Takifugu rubripes	101073298	0	live	myeov2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		10	NC_018899.1	7329331	7331230	plus	3		
9597	Pan paniscus	100968443	0	live	MYEOV2		myeloma overexpressed 2			2B	NC_027870.1	246186565	246196471	minus	5		
9305	Sarcophilus harrisii	100923091	0	live	MYEOV2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		4							
10141	Cavia porcellus	100726221	0	live	Myeov2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		Un							
8128	Oreochromis niloticus	100702156	0	live	myeov2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		LG9	NC_022207.1	17650693	17656291	plus	3		
9785	Loxodonta africana	100663653	0	live	MYEOV2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		Un							
9823	Sus scrofa	100624870	0	live	MYEOV2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		15	NC_010457.4	153946107	153950286	plus	3		
61853	Nomascus leucogenys	100602926	0	live	MYEOV2		myeloma overexpressed 2			22a	NC_019837.1	131262907	131268703	minus	4		
9103	Meleagris gallopavo	100548402	0	live	MYEOV2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		11	NC_015021.2	8962117	8963310	plus	3		
9646	Ailuropoda melanoleuca	100479350	0	live	MYEOV2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		Un							
9796	Equus caballus	100067241	0	live	MYEOV2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		6	NC_009149.2	25749589	25754808	minus	3		
13616	Monodelphis domestica	100027825	0	live	MYEOV2		myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		2	NC_008802.1	527596914	527599496	plus	3		
9598	Pan troglodytes	743063	0	live	LOC743063	MYEOV2	myeloma-overexpressed gene 2 protein homolog	myeloma overexpressed 2		2B	NC_006470.3	245463131	245468701	minus	3		
104421	Camponotus floridanus	105257287	0	live	LOC105257287	EAG_03087	myeloma-overexpressed gene 2 protein homolog	Myeloma overexpressed gene 2 protein-like protein		Un							
610380	Harpegnathos saltator	105190661	0	live	LOC105190661	EAI_03270	myeloma-overexpressed gene 2 protein homolog	Myeloma overexpressed gene 2 protein-like protein		Un							
64793	Wasmannia auropunctata	105459449	0	live	LOC105459449		myeloma-overexpressed gene 2 protein homolog			Un							
27457	Bactrocera dorsalis	105222311	0	live	LOC105222311		myeloma-overexpressed gene 2 protein homolog			Un							
103372	Acromyrmex echinatior	105144377	0	live	LOC105144377	G5I_04145	myeloma-overexpressed gene 2 protein homolog	Myeloma overexpressed gene 2 protein-like protein		Un							
8010	Esox lucius	105024577	0	live	LOC105024577	myeov2	myeloma-overexpressed gene 2 protein homolog	myeloma overexpressed 2		LG03	NC_025970.2	24394591	24399452	plus	3		
215358	Larimichthys crocea	104926175	0	live	LOC104926175	EH28_21613	myeloma-overexpressed gene 2 protein homolog	Myeloma-overexpressed 2 protein		Un							
73337	Ceratotherium simum simum	101408295	0	live	LOC101408295	MYEOV2	myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		Un							
127582	Trichechus manatus latirostris	101360874	0	live	LOC101360874	MYEOV2	myeloma overexpressed 2	myeloma-overexpressed gene 2 protein homolog		Un							
9555	Papio anubis	101007963	0	live	LOC101007963	MYEOV2	myeloma-overexpressed gene 2 protein homolog	myeloma overexpressed 2		12	NC_018163.1	101887207	101892748	minus	3		
1026970	Nannospalax galili	103730830	0	live	Myeov2		myeloma overexpressed 2			Un							
7868	Callorhinchus milii	103174883	0	live	myeov2		myeloma overexpressed 2			Un	NW_006890054.1	12944492	12948578	plus	3		
9157	Parus major	107208526	0	live	MYEOV2		myeloma overexpressed 2			9	NC_029278.1	2421327	2423207	plus	3		
9994	Marmota marmota marmota	107138853	0	live	Myeov2		myeloma overexpressed 2			Un							
146911	Gekko japonicus	107123899	0	live	MYEOV2		myeloma overexpressed 2			Un							
28743	Cyprinodon variegatus	107094818	0	live	myeov2		myeloma overexpressed 2			Un							
30538	Vicugna pacos	107034029	0	live	MYEOV2		myeloma overexpressed 2			Un							
32536	Acinonyx jubatus	106984577	0	live	MYEOV2		myeloma overexpressed 2			Un							
48699	Poecilia latipinna	106950947	0	live	myeov2		myeloma overexpressed 2			Un							
48701	Poecilia mexicana	106920775	0	live	myeov2		myeloma overexpressed 2			Un							
198806	Calidris pugnax	106902645	0	live	MYEOV2		myeloma overexpressed 2			Un							
9172	Sturnus vulgaris	106849590	0	live	MYEOV2		myeloma overexpressed 2			Un							
9793	Equus asinus	106832207	0	live	MYEOV2		myeloma overexpressed 2			Un							
8496	Alligator mississippiensis	106739507	0	live	MYEOV2		myeloma overexpressed 2			Un							
38654	Alligator sinensis	106722441	0	live	MYEOV2		myeloma overexpressed 2			Un							
48883	Geospiza fortis	106631918	0	live	MYEOV2		myeloma overexpressed 2			Un							
345164	Falco cherrug	106631336	0	live	MYEOV2		myeloma overexpressed 2			Un							
181119	Pseudopodoces humilis	106628516	0	live	MYEOV2		myeloma overexpressed 2			Un							
35019	Thamnophis sirtalis	106548509	0	live	MYEOV2		myeloma overexpressed 2			Un							
52670	Austrofundulus limnaeus	106515538	0	live	myeov2		myeloma overexpressed 2			Un							
8954	Falco peregrinus	106112145	0	live	MYEOV2		myeloma overexpressed 2			Un							
381198	Anser cygnoides domesticus	106040259	0	live	MYEOV2		myeloma overexpressed 2			Un							
10020	Dipodomys ordii	106000782	0	live	Myeov2		myeloma overexpressed 2			Un							
8078	Fundulus heteroclitus	105935729	0	live	myeov2		myeloma overexpressed 2			Un							
7950	Clupea harengus	105894758	0	live	myeov2		myeloma overexpressed 2			Un							
30608	Microcebus murinus	105866434	0	live	MYEOV2		myeloma overexpressed 2			Un							
379532	Propithecus coquereli	105825549	0	live	MYEOV2		myeloma overexpressed 2			Un							
37293	Aotus nancymaae	105725828	0	live	MYEOV2		myeloma overexpressed 2			Un							
9531	Cercocebus atys	105577695	0	live	MYEOV2		myeloma overexpressed 2			Un							
9568	Mandrillus leucophaeus	105531586	0	live	MYEOV2		myeloma overexpressed 2			Un							
336983	Colobus angolensis palliatus	105502948	0	live	MYEOV2		myeloma overexpressed 2			Un							
64838	Fopius arisanus	105267355	0	live	Sin1_0		myeloma-overexpressed gene 2 protein homolog	Stress-activated map kinase-interacting protein 1		Un							
9838	Camelus dromedarius	105105384	0	live	MYEOV2		myeloma overexpressed 2			Un							
9837	Camelus bactrianus	105063541	0	live	MYEOV2		myeloma overexpressed 2			Un							
43346	Bison bison bison	104985668	0	live	MYEOV2		myeloma overexpressed 2			Un							
8208	Notothenia coriiceps	104961505	0	live	myeov2		myeloma overexpressed 2			Un							
61622	Rhinopithecus roxellana	104660455	0	live	MYEOV2		myeloma overexpressed 2			Un							
29073	Ursus maritimus	103662821	0	live	MYEOV2		myeloma overexpressed 2			Un	NW_007907114.1	1739185	1743192	plus	3		
9798	Equus przewalskii	103566298	0	live	MYEOV2		myeloma overexpressed 2			Un	NW_007676785.1	106262	111488	minus	3		
8081	Poecilia reticulata	103456758	0	live	myeov2		myeloma overexpressed 2			LG20	NC_024350.1	19544899	19551270	minus	3		
244447	Cynoglossus semilaevis	103377314	0	live	myeov2		myeloma overexpressed 2			3	NC_024309.1	11699250	11702352	minus	3		
144197	Stegastes partitus	103366383	0	live	myeov2		myeloma overexpressed 2			Un	NW_007578669.1	126765	133259	minus	3		
9986	Oryctolagus cuniculus	103346167	0	live	MYEOV2		myeloma overexpressed 2			Un	NW_003159571.1	845	3820	plus	2		
29078	Eptesicus fuscus	103283241	0	live	MYEOV2		myeloma overexpressed 2			Un	NW_007370658.1	5011447	5016298	minus	3		
9478	Tarsius syrichta	103254103	0	live	MYEOV2		myeloma overexpressed 2			Un	NW_007214186.1	121973	127347	minus	3		
1230840	Orycteropus afer afer	103213380	0	live	MYEOV2		myeloma overexpressed 2			Un	NW_006923450.1	9442	41232	plus	3		
48698	Poecilia formosa	103140542	0	live	myeov2		myeloma overexpressed 2			Un	NW_006800011.1	2096817	2102022	minus	3		
9365	Erinaceus europaeus	103121480	0	live	MYEOV2		myeloma overexpressed 2			Un	NW_006804491.1	145519	151869	minus	4		
13735	Pelodiscus sinensis	102447178	0	live	MYEOV2		myeloma overexpressed 2			Un							
9541	Macaca fascicularis	102116517	0	live	MYEOV2		myeloma overexpressed 2			12	NC_022283.1	130010106	130015627	minus	3		
9593	Gorilla gorilla	101147194	0	live	MYEOV2		myeloma overexpressed 2			2B	NC_018426.1	129561824	129567824	minus	3		
30611	Otolemur garnettii	100942643	0	live	MYEOV2		myeloma overexpressed 2			Un							
9601	Pongo abelii	100442987	0	live	MYEOV2		myeloma overexpressed 2			2B	NC_012593.1	132842550	132852473	minus	5		
7070	Tribolium castaneum	100302525	0	live	Myeov2	TcasGA2_TC010462, GLEAN_10462	myeloma overexpressed 2 homolog	hypothetical protein		LG5	NC_007420.2	9270393	9270996	plus	4		
7460	Apis mellifera	724639	0	live	LOC724639		myeloma-overexpressed gene 2 protein homolog			LG1	NC_007070.3	26176454	26177109	plus	3		
7463	Apis florea	100865118	0	live	LOC100865118		myeloma-overexpressed gene 2 protein homolog			Un							
132113	Bombus impatiens	100741737	0	live	LOC100741737		myeloma-overexpressed gene 2 protein homolog			Un							
454923	Diachasma alloeum	107039033	0	live	LOC107039033		myeloma-overexpressed gene 2 protein homolog			Un							
32536	Acinonyx jubatus	106976633	0	live	LOC106976633		myeloma-overexpressed gene 2 protein homolog			Un							
609295	Dinoponera quadriceps	106749185	0	live	LOC106749185		myeloma-overexpressed gene 2 protein homolog			Un							
286706	Halyomorpha halys	106691394	0	live	LOC106691394		myeloma-overexpressed gene 2 protein homolog			Un							
79782	Cimex lectularius	106672435	0	live	LOC106672435		myeloma-overexpressed gene 2 protein homolog			Un							
7493	Trichogramma pretiosum	106655581	0	live	LOC106655581		myeloma-overexpressed gene 2 protein homolog			Un							
29053	Copidosoma floridanum	106646243	0	live	LOC106646243		myeloma-overexpressed gene 2 protein homolog			Un							
104688	Bactrocera oleae	106617879	0	live	LOC106617879		myeloma-overexpressed gene 2 protein homolog			Un							
8030	Salmo salar	106598352	0	live	LOC106598352		myeloma-overexpressed gene 2 protein homolog			ssa03	NC_027302.1	9070396	9091668	minus	3		
8030	Salmo salar	106590495	0	live	LOC106590495		myeloma-overexpressed gene 2 protein homolog			ssa29	NC_027328.1	26956061	26960020	minus	3		
8030	Salmo salar	106579457	0	live	LOC106579457		myeloma-overexpressed gene 2 protein homolog			ssa19	NC_027318.1	66864831	66870732	plus	3		
35570	Stomoxys calcitrans	106090618	0	live	LOC106090618		myeloma-overexpressed gene 2 protein homolog			Un							
13146	Melopsittacus undulatus	106023564	0	live	LOC106023564		myeloma overexpressed 2			Un							
307658	Monomorium pharaonis	105832911	0	live	LOC105832911		myeloma-overexpressed gene 2 protein homolog			Un							
222816	Orussus abietinus	105701471	0	live	LOC105701471		myeloma-overexpressed gene 2 protein homolog			Un							
37344	Athalia rosae	105689870	0	live	LOC105689870		myeloma-overexpressed gene 2 protein homolog			Un							
12957	Atta cephalotes	105622912	0	live	LOC105622912		myeloma-overexpressed gene 2 protein homolog			Un							
9940	Ovis aries	105611998	0	live	LOC105611998		myeloma-overexpressed gene 2 protein homolog			1	NC_019458.2	1267241	1269990	plus	2		
411798	Vollenhovia emeryi	105565191	0	live	LOC105565191		myeloma-overexpressed gene 2 protein homolog			Un							
336983	Colobus angolensis palliatus	105512760	0	live	LOC105512760		myeloma-overexpressed gene 2 protein homolog			Un							
144034	Pogonomyrmex barbatus	105428685	0	live	LOC105428685		myeloma-overexpressed gene 2 protein homolog			Un							
51655	Plutella xylostella	105387346	0	live	LOC105387346		myeloma-overexpressed gene 2 protein homolog			Un							
326594	Ceratosolen solmsi marchali	105364378	0	live	LOC105364378		myeloma-overexpressed gene 2 protein homolog			Un							
28588	Bactrocera cucurbitae	105213212	0	live	LOC105213212		myeloma-overexpressed gene 2 protein homolog			Un							
13686	Solenopsis invicta	105205524	0	live	LOC105205524		myeloma-overexpressed gene 2 protein homolog			Un							
8208	Notothenia coriiceps	104955137	0	live	LOC104955137		myeloma-overexpressed gene 2 protein homolog			Un							
215358	Larimichthys crocea	104936440	0	live	LOC104936440		myeloma-overexpressed gene 2 protein homolog			Un							
69319	Microplitis demolitor	103571098	0	live	LOC103571098		myeloma-overexpressed gene 2 protein homolog			Un							
121845	Diaphorina citri	103506503	0	live	LOC103506503		myeloma-overexpressed gene 2 protein homolog			Un	NW_007377677.1	19569	21115	minus	3		
60711	Chlorocebus sabaeus	103218209	0	live	LOC103218209		myeloma-overexpressed gene 2 protein homolog			10	NC_023651.1	126163883	126169915	minus	3		
118797	Lipotes vexillifer	103084602	0	live	LOC103084602		myeloma-overexpressed gene 2 protein homolog			Un	NW_006784330.1	875137	877739	plus	2		
310752	Balaenoptera acutorostrata scammoni	102997770	0	live	LOC102997770		myeloma-overexpressed gene 2 protein homolog			Un	NW_006733900.1	1482304	1485120	minus	2		
9755	Physeter catodon	102975691	0	live	LOC102975691		myeloma-overexpressed gene 2 protein homolog			Un	NW_006712800.1	314040	316651	plus	2		
32507	Neolamprologus brichardi	102790396	0	live	LOC102790396		myeloma-overexpressed gene 2 protein homolog			Un	NW_006272062.1	3235544	3243010	minus	3		
9713	Leptonychotes weddellii	102750273	0	live	LOC102750273		myeloma-overexpressed gene 2 protein homolog			Un	NW_006384959.1	270026	274596	minus	3		
9713	Leptonychotes weddellii	102746620	0	live	LOC102746620		myeloma-overexpressed gene 2 protein homolog			Un	NW_006383067.1	934139	934318	minus	1		
9713	Leptonychotes weddellii	102743587	0	live	LOC102743587		myeloma-overexpressed gene 2 protein homolog			Un	NW_006383456.1	488413	488586	plus	1		
7462	Apis dorsata	102671745	0	live	LOC102671745		myeloma-overexpressed gene 2 protein homolog			Un	NW_006263420.1	9621	10236	minus	3		
7370	Musca domestica	101890407	0	live	LOC101890407		myeloma-overexpressed gene 2 protein homolog			Un							
7091	Bombyx mori	101737867	0	live	LOC101737867		myeloma-overexpressed gene 2 protein homolog			Un							
7213	Ceratitis capitata	101453297	0	live	LOC101453297		myeloma-overexpressed gene 2 protein homolog			Un							
9708	Odobenus rosmarus divergens	101380638	0	live	LOC101380638		myeloma-overexpressed gene 2 protein homolog			Un							
9739	Tursiops truncatus	101322692	0	live	LOC101322692		myeloma-overexpressed gene 2 protein homolog			Un	NW_004210676.1	33634	36665	minus	2		
31033	Takifugu rubripes	101073407	0	live	LOC101073407		myeloma-overexpressed gene 2 protein homolog			22	NC_018911.1	3171253	3178017	plus	3		
34638	Metaseiulus occidentalis	100906776	0	live	LOC100906776		myeloma-overexpressed gene 2 protein homolog			Un	NW_003804589.1	130841	132897	plus	2		
143995	Megachile rotundata	100878966	0	live	LOC100878966		myeloma-overexpressed gene 2 protein homolog			Un							
30195	Bombus terrestris	100648156	0	live	LOC100648156		myeloma-overexpressed gene 2 protein homolog			LG B01	NC_015762.1	10259196	10259941	minus	3		
7029	Acyrthosiphon pisum	100570248	0	live	LOC100570248		myeloma-overexpressed gene 2 protein homolog			Un	NW_003393279.1	936	3364	plus	3		
9601	Pongo abelii	100446146	0	live	LOC100446146		myeloma-overexpressed gene 2 protein homolog			14	NC_012605.1	53278606	53278776	minus	1		
7425	Nasonia vitripennis	100302523	0	live	Myeov2		myeloma overexpressed 2 homolog			3	NC_015869.2	16750634	16751356	minus	3		
7029	Acyrthosiphon pisum	100302524	0	live	Myeov2		myeloma overexpressed 2 homolog			Un	NW_003383520.1	75452	77970	plus	3		
419612	Camelus ferus	102503562	0	live	LOC102503562	CB1_001913018	uncharacterized LOC102503562	myeloma-overexpressed gene 2 protein homolog		Un							
423536	Perkinsus marinus ATCC 50983	9049966	0	live	Pmar_PMAR017082	Pmar_PMAR017082	Multiple myeloma tumor-associated protein, putative										
1299270	Wallemia ichthyophaga EXF-994	20374296	0	live	J056_001344	J056_001344	Multiple myeloma tumor-associated protein 2-like protein			Unknown							
