tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
8364	Xenopus tropicalis	448343	0	live	cldn5	awal, bec1, claudin-5, cpetrl1, tmvcf	claudin 5 (transmembrane protein deleted in velocardiofacial syndrome)			Un							
93934	Coturnix japonica	107321073	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			15	NC_029530.1	839710	991580	minus	28		
7868	Callorhinchus milii	103183993	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein		Un	NW_006890144.1	1202043	1329965	plus	24		
419612	Camelus ferus	102524198	0	live	ARVCF	CB1_000042010	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome isoform 2-like protein		Un							
10181	Heterocephalus glaber	101720743	0	live	Arvcf	GW7_11142	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome-like protein		Un							
9913	Bos taurus	517045	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat gene deletes in velocardiofacial syndrome		17	AC_000174.1	74929357	74946211	minus	18		
103944	Protobothrops mucrosquamatus	107294357	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
9157	Parus major	107211542	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			15	NC_029284.1	7068240	7316300	plus	26		
9994	Marmota marmota marmota	107154725	0	live	Arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
146911	Gekko japonicus	107109478	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
28743	Cyprinodon variegatus	107089945	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
32536	Acinonyx jubatus	106983602	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
48699	Poecilia latipinna	106947317	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
48701	Poecilia mexicana	106922421	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
198806	Calidris pugnax	106889200	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
9172	Sturnus vulgaris	106864839	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
9793	Equus asinus	106822107	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
8030	Salmo salar	106585091	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			ssa24	NC_027323.1	11515149	11676279	minus	26		
52670	Austrofundulus limnaeus	106524337	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
202946	Apteryx australis mantelli	106486860	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
381198	Anser cygnoides domesticus	106031239	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
10020	Dipodomys ordii	105997169	0	live	Arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
8078	Fundulus heteroclitus	105935328	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
7950	Clupea harengus	105889992	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
30608	Microcebus murinus	105877724	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
379532	Propithecus coquereli	105818864	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
37293	Aotus nancymaae	105718486	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
9940	Ovis aries	105602970	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			17	NC_019474.2	72042714	72080165	minus	17		
9531	Cercocebus atys	105601275	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
9568	Mandrillus leucophaeus	105543867	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
336983	Colobus angolensis palliatus	105524048	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
9545	Macaca nemestrina	105480716	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
216574	Aquila chrysaetos canadensis	105408987	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
132908	Pteropus vampyrus	105296845	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
9838	Camelus dromedarius	105106447	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
9837	Camelus bactrianus	105070537	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
8010	Esox lucius	105014345	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			LG13	NC_025980.2	18724043	18917150	plus	22		
43346	Bison bison bison	104984952	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
8208	Notothenia coriiceps	104959341	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
215358	Larimichthys crocea	104920978	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
885580	Fukomys damarensis	104859841	0	live	Arvcf	H920_03852	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome like protein		Un							
52644	Haliaeetus leucocephalus	104840619	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
932674	Corvus cornix cornix	104688618	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
61622	Rhinopithecus roxellana	104681984	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
100784	Balearica regulorum gibbericeps	104634148	0	live	ARVCF	N312_12901	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
97097	Phaethon lepturus	104618133	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
94827	Tinamus guttatus	104571686	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
57412	Colius striatus	104552826	0	live	ARVCF	N325_08507	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
54374	Mesitornis unicolor	104543196	0	live	ARVCF	N332_13468	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
279965	Caprimulgus carolinensis	104521611	0	live	ARVCF	N321_05384	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
175836	Buceros rhinoceros silvestris	104490916	0	live	ARVCF	N320_12710	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
187382	Chlamydotis macqueenii	104481619	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
240206	Pterocles gutturalis	104466823	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
176057	Nestor notabilis	104406864	0	live	ARVCF	N333_02019	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
8897	Chaetura pelagica	104388736	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
121530	Tauraco erythrolophus	104372968	0	live	ARVCF	N340_10235	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
56313	Tyto alba	104367220	0	live	ARVCF	N341_00555	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
188344	Leptosomus discolor	104353042	0	live	ARVCF	N330_02745	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
30419	Opisthocomus hoazin	104327582	0	live	ARVCF	N306_06478	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
8969	Haliaeetus albicilla	104325702	0	live	ARVCF	N329_00559	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
118200	Picoides pubescens	104309658	0	live	ARVCF	N307_14122	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
50402	Charadrius vociferus	104289203	0	live	ARVCF	N301_08285	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
57397	Apaloderma vittatum	104270135	0	live	ARVCF	N311_09636	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
37040	Gavia stellata	104253466	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
54380	Cariama cristata	104158044	0	live	ARVCF	N322_13196	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
441894	Struthio camelus australis	104138856	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
188379	Egretta garzetta	104127218	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
30455	Fulmarus glacialis	104072273	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
55661	Cuculus canorus	104054660	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
128390	Nipponia nippon	104020002	0	live	ARVCF	Y956_05977	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
9238	Pygoscelis adeliae	103912277	0	live	ARVCF	AS28_10124	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
9233	Aptenodytes forsteri	103894876	0	live	ARVCF	AS27_14416	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
9135	Serinus canaria	103818088	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
57068	Acanthisitta chloris	103802845	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
57421	Merops nubicus	103772694	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
328815	Manacus vitellinus	103754876	0	live	ARVCF	N305_06854	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
1026970	Nannospalax galili	103742060	0	live	Arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
29073	Ursus maritimus	103669309	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un	NW_007907161.1	3283712	3332027	minus	19		
85066	Corvus brachyrhynchos	103616097	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un	NW_008238337.1	7563156	7712655	plus	18		
482537	Galeopterus variegatus	103600302	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un	NW_007729414.1	188950	210973	plus	18		
9798	Equus przewalskii	103540923	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un	NW_007678138.1	45229	91006	plus	20		
9244	Calypte anna	103536572	0	live	ARVCF	N300_08192	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un	NW_007622184.1	2432068	2578167	minus	18		
8081	Poecilia reticulata	103469742	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			LG9	NC_024339.1	5981573	6134763	minus	21		
244447	Cynoglossus semilaevis	103398113	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			Z	NC_024328.1	15319225	15330952	plus	17		
144197	Stegastes partitus	103368911	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			Un	NW_007577757.1	375151	506442	plus	18		
29078	Eptesicus fuscus	103286967	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un	NW_007370668.1	12755811	12775525	plus	17		
9478	Tarsius syrichta	103262084	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un	NW_007248431.1	549713	567962	minus	17		
60711	Chlorocebus sabaeus	103222990	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			19	NC_023660.1	5721887	5775910	plus	23		
1230840	Orycteropus afer afer	103211962	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un	NW_006922416.1	551817	572136	plus	17		
48698	Poecilia formosa	103141336	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			Un	NW_006800021.1	241475	499803	minus	23		
9365	Erinaceus europaeus	103123281	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un	NW_006804610.1	1205614	1225526	minus	17		
118797	Lipotes vexillifer	103081418	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un	NW_006787426.1	796732	814996	minus	17		
176946	Python bivittatus	103062785	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un	NW_006533001.1	149563	234884	minus	16		
7994	Astyanax mexicanus	103029873	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
310752	Balaenoptera acutorostrata scammoni	103010378	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un	NW_006733789.1	5925272	5944155	plus	19		
9755	Physeter catodon	102993253	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un	NW_006716135.1	674054	692410	minus	17		
74533	Panthera tigris altaica	102960662	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
8469	Chelonia mydas	102945314	0	live	ARVCF	UY3_02448	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome like protein|armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		Un	NW_006615558.1	2459698	2699625	minus	19		
230844	Peromyscus maniculatus bairdii	102925650	0	live	Arvcf		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		Un	NW_006501784.1	754877	772534	minus	17		
9402	Pteropus alecto	102890085	0	live	ARVCF	PAL_GLEAN10007687	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome like protein		Un							
28737	Elephantulus edwardii	102870156	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un	NW_006399839.1	7422141	7442419	minus	17		
185453	Chrysochloris asiatica	102835413	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un	NW_006408858.1	1901720	1922230	plus	17		
225400	Myotis davidii	102753325	0	live	ARVCF	MDA_GLEAN10020098	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome like protein		Un							
9713	Leptonychotes weddellii	102730203	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un	NW_006386020.1	134728	151614	minus	18		
7918	Lepisosteus oculatus	102692978	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			LG20	NC_023198.1	2300954	2458608	minus	22		
30538	Vicugna pacos	102528605	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
246437	Tupaia chinensis	102493527	0	live	ARVCF	TREES_T100000636	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
13735	Pelodiscus sinensis	102458868	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
59463	Myotis lucifugus	102428514	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
89462	Bubalus bubalis	102403172	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un	NW_005785167.1	193419	224984	plus	18		
38654	Alligator sinensis	102371639	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		Un							
7897	Latimeria chalumnae	102363732	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		Un							
59538	Pantholops hodgsonii	102320545	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un	NW_005804166.1	668924	685230	minus	19		
8153	Haplochromis burtoni	102305105	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		Un							
72004	Bos mutus	102275159	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		Un							
109478	Myotis brandtii	102256715	0	live	ARVCF	D623_10021855	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome		Un							
8083	Xiphophorus maculatus	102217430	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		Un							
303518	Pundamilia nyererei	102202926	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		Un							
9541	Macaca fascicularis	102115974	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			10	NC_022281.1	31429280	31486378	plus	22		
181119	Pseudopodoces humilis	102099332	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
8932	Columba livia	102088295	0	live	ARVCF	A306_04397	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome like protein		Un							
44394	Zonotrichia albicollis	102069893	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		Un							
345164	Falco cherrug	102046224	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
48883	Geospiza fortis	102039416	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		Un							
34839	Chinchilla lanigera	102029232	0	live	Arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
79684	Microtus ochrogaster	101982647	0	live	Arvcf		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		Un							
43179	Ictidomys tridecemlineatus	101960410	0	live	Arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
8479	Chrysemys picta	101943324	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		Un	NW_007281356.1	3849204	4017148	minus	19		
8954	Falco peregrinus	101916576	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
10036	Mesocricetus auratus	101835259	0	live	Arvcf		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		Un							
59894	Ficedula albicollis	101819639	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		15	NC_021687.1	7707336	7957401	plus	23		
8839	Anas platyrhynchos	101790100	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		Un							
9371	Echinops telfairi	101652915	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
143302	Condylura cristata	101621777	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
51337	Jaculus jaculus	101597463	0	live	Arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
10160	Octodon degus	101567566	0	live	Arvcf		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
42254	Sorex araneus	101553864	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
9978	Ochotona princeps	101521493	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
106582	Maylandia zebra	101486178	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		Un							
9361	Dasypus novemcinctus	101430700	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
9708	Odobenus rosmarus divergens	101379484	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
9739	Tursiops truncatus	101316042	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		Un	NW_004197535.1	184426	202772	minus	16		
9733	Orcinus orca	101284260	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		Un							
8090	Oryzias latipes	101156416	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		9	NC_019867.1	23228720	23405298	plus	24		
9593	Gorilla gorilla	101135208	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			22	NC_018446.1	3531404	3572724	minus	19		
9685	Felis catus	101096767	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		D3	NC_018734.2	27722985	27767715	plus	18		
31033	Takifugu rubripes	101070470	0	live	arvcf		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		21	NC_018910.1	4652050	4724570	plus	16		
27679	Saimiri boliviensis	101035876	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			Un							
9555	Papio anubis	101021902	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			10	NC_018161.1	61228333	61284032	minus	22		
9597	Pan paniscus	100981959	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			22	NC_027890.1	18403239	18449183	minus	20		
30611	Otolemur garnettii	100960435	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome	armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		Un							
9305	Sarcophilus harrisii	100934417	0	live	ARVCF		armadillo repeat gene deleted in velocardiofacial syndrome			2							
10029	Cricetulus griseus	100773799	0	live	Arvcf	I79_009036	armadillo repeat gene deleted in velocardiofacial syndrome	Armadillo repeat protein deleted in velo-cardio-facial syndrome-like|armadillo repeat gene deleted in velo-cardio-facial syndrome|armadillo repeat protein deleted in velo-cardio-facial syndrome homolog		4	NW_003613898.1	893466	956061	minus	21		
