tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	51347	0	live	TAOK3	DPK, JIK, MAP3K18	TAO kinase 3	CTCL-associated antigen HD-CL-09|JNK/SAPK-inhibitory kinase|STE20-like kinase|cutaneous T-cell lymphoma-associated antigen HD-CL-09|dendritic cell-derived protein kinase|hKFC-A|jun kinase-inhibitory kinase|kinase from chicken homolog A|thousand and one amino acid protein 3	12q	12	NC_000012.12	118149801	118372945	minus	26	616711	
9606	Homo sapiens	80323	0	live	CCDC68	SE57-1	coiled-coil domain containing 68	CTCL tumor antigen se57-1|CTCL-associated antigen se57-1|cutaneous T-cell lymphoma associated antigen|cutaneous T-cell lymphoma-associated antigen se57-1	18q21	18	NC_000018.10	54901509	54959508	minus	15		
9606	Homo sapiens	9623	0	live	TCL1B	SYN-1, TML1	T-cell leukemia/lymphoma 1B	T-cell lymphoma/leukemia 1B|TCL1/ MTCP1-like 1|oncogene TCL-1B|syncytiotrophoblast-specific protein	14q32.1	14	NC_000014.9	95686417	95692643	plus	4	603769	
10090	Mus musculus	432450	0	live	Nkain2	6330571D19Rik, AW455467, Tcba1	Na+/K+ transporting ATPase interacting 2	Na(+)/K(+)-transporting ATPase subunit beta-1-interacting protein 2|T-cell lymphoma breakpoint associated target 1|T-cell lymphoma breakpoint-associated target protein 1	10 A4	10	NC_000076.6	31689310	32893997	minus	8		
9606	Homo sapiens	64062	0	live	RBM26	ARRS2, C13orf10, PPP1R132, PRO1777, SE70-2, ZC3H17	RNA binding motif protein 26	CTCL tumor antigen se70-2|acidic rich RS domain containing 2|cutaneous T-cell lymphoma tumor antigen se70-2|protein phosphatase 1, regulatory 132	13q31.1	13	NC_000013.11	79311827	79406258	minus	26		
9606	Homo sapiens	100128553	0	live	CTAGE4	cTAGE-4	CTAGE family member 4	CTAGE family, member 4|cutaneous T-cell lymphoma-associated antigen 4|cutaneous-T-cell-lymphoma-specific tumor antigen 4|protein cTAGE-4	7q35	7	NC_000007.14	144183455	144186080	plus	1	608910	
8355	Xenopus laevis	735176	0	live	tiam1		T-cell lymphoma invasion and metastasis										
10116	Rattus norvegicus	100362710	0	live	Tiam2		T-cell lymphoma invasion and metastasis 2		1p11	1	NC_005100.4	44232525	44433450	plus	30		
10090	Mus musculus	74213	0	live	Rbm26	1700009P03Rik, AI447318, C230097K14Rik, C86225, MLZ-393, Pro1777, Se70-2	RNA binding motif protein 26	RNA-binding motif protein 26|cutaneous T-cell lymphoma tumor antigen se70-2|protein expressed in male leptotene and zygotene spermatocytes 393	14 E2.3	14	NC_000080.6	105114519	105177327	minus	21		
7955	Danio rerio	567621	0	live	tiam1a	tiam1	T-cell lymphoma invasion and metastasis 1a	T-cell lymphoma invasion and metastasis 1		10	NC_007121.6	25611036	25722721	minus	30		
8364	Xenopus tropicalis	734013	0	live	tiam1		T-cell lymphoma invasion and metastasis	T-cell lymphoma invasion and metastasis 1		Un							
6279	Brugia malayi	6104093	0	live	Bm1_46055	Bm1_46055	cutaneous T-cell lymphoma tumor antigen se70-2, putative										
7209	Loa loa	9940006	0	live	LOAG_02616	LOAG_02616	cutaneous T-cell lymphoma tumor antigen se70-2										
7955	Danio rerio	100330358	0	live	tiam1b		T-cell lymphoma invasion and metastasis 1b	T-lymphoma invasion and metastasis-inducing protein 1		15	NC_007126.6	42393715	42595035	plus	31		
10090	Mus musculus	217615	0	live	Ctage5	D12Bwg0579e, Mea6, Mgea, Mgea6	CTAGE family, member 5	cutaneous T-cell lymphoma-associated antigen 5 homolog|meningioma expressed antigen 6 (coiled-coil proline-rich)|meningioma-expressed antigen 6|protein cTAGE-5	12 26.01 cM	12	NC_000078.6	59129740	59190220	plus	27		
10116	Rattus norvegicus	100912115	0	live	LOC100912115		cutaneous T-cell lymphoma-associated antigen 5 homolog			6	NC_005105.4	80188662	80286918	plus	32		
9606	Homo sapiens	643854	0	live	CTAGE9		CTAGE family member 9	CTAGE family, member 9|cutaneous T-cell lymphoma-associated antigen 9|protein cTAGE-9	6q23.2	6	NC_000006.12	131708441	131711017	minus	1		
7227	Drosophila melanogaster	31536	0	live	MCTS1	Dmel_CG5941, CG5941, Dmel\CG5941, MCT-1, anon-WO03040301.150, anon-WO03040301.151	Malignant T cell amplified sequence 1	CG5941-PA|CG5941-PB|MCTS1-PA|MCTS1-PB|malignant T cell amplified sequence 1|multiple copies in T-cell lymphoma-1	5D2-5D2	X	NC_004354.4	6037892	6039576	plus	4		
8496	Alligator mississippiensis	102569703	0	live	TIAM2	Y1Q_001089, TIAM1	T-cell lymphoma invasion and metastasis 2	T-cell lymphoma invasion and metastasis 1		Un							
9606	Homo sapiens	220112	0	live	CTAGE3P	CTAGE-3, CTAGE3	CTAGE family member 3, pseudogene	CTAGE family, member 3, pseudogene|cutaneous T-cell lymphoma-associated antigen 3	13q14.3	13	NC_000013.11	51907820	51910559	minus	0	608857	
9606	Homo sapiens	100142659	0	live	CTAGE8		CTAGE family member 8	CTAGE family, member 4 pseudogene|CTAGE family, member 8|Cutaneous T-cell lymphoma-associated antigen 8|Protein cTAGE-8	7q35	7	NC_000007.14	144266674	144269784	minus	1		
10029	Cricetulus griseus	100771450	0	live	Tiam2	I79_001186	T-cell lymphoma invasion and metastasis 2	T cell lymphoma invasion and metastasis 2|T-lymphoma invasion and metastasis-inducing protein 2		2	NW_003613604.1	3630856	3799025	plus	29		
10029	Cricetulus griseus	100756100	0	live	Tiam1		T-cell lymphoma invasion and metastasis 1	T cell lymphoma invasion and metastasis 1		4	NW_003613595.1	2512669	2627197	minus	26		
10116	Rattus norvegicus	306444	0	live	LOC306444		similar to Protein kinase C-binding protein 1 (Rack7) (Cutaneous T-cell lymphoma associated antigen se14-3) (CTCL tumor antigen se14-3) (Zinc finger MYND domain containing protein 8)		16p11	16	NC_005115.4	42133291	42135023	minus	0		
10116	Rattus norvegicus	295077	0	live	LOC295077		similar to Protein kinase C-binding protein 1 (Rack7) (Cutaneous T-cell lymphoma associated antigen se14-3) (CTCL tumor antigen se14-3) (Zinc finger MYND domain containing protein 8)		2q31	2	NC_005101.4	150901533	150902716	plus	0		
9606	Homo sapiens	340307	0	live	CTAGE6	CTAGE6P	CTAGE family member 6	CTAGE family, member 6|CTAGE family, member 6, pseudogene|cutaneous T-cell lymphoma-associated antigen 6|protein cTAGE-6|putative protein cTAGE-6	7q35	7	NC_000007.14	143755089	143757750	minus	1		
9544	Macaca mulatta	701688	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			4	NC_027896.1	110823171	110994586	minus	29		
9606	Homo sapiens	100421638	0	live	CTAGE13P		CTAGE family member 13, pseudogene	CTAGE family, member 13, pseudogene|cutaneous T-cell lymphoma-associated antigen 1 pseudogene		6	NC_000006.12	168286997	168289221	minus	0		
9606	Homo sapiens	100421663	0	live	LOC100421663		cutaneous T-cell lymphoma-associated antigen 1 pseudogene			20	NC_000020.11	19809088	19810021	plus	0		
9606	Homo sapiens	100421630	0	live	LOC100421630		cutaneous T-cell lymphoma-associated antigen 1 pseudogene			4	NC_000004.12	176631598	176632529	minus	0		
9606	Homo sapiens	100288590	0	live	LOC100288590		cutaneous T-cell lymphoma-associated antigen 1 pseudogene		21q22.13	21	NC_000021.9	38204544	38205606	minus	0		
10116	Rattus norvegicus	690575	0	live	Tcl1a	Tcl1	T-cell leukemia/lymphoma 1A	T-cell leukemia/lymphoma protein 1A (P14 TCL1 protein) (TCL1 oncogene) (TCL-1 protein)|T-cell lymphoma breakpoint 1	6q32	6	NC_005105.4	128888768	128894761	minus	4		
9913	Bos taurus	100139161	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			9	AC_000166.1	93010082	93246673	plus	30		
9031	Gallus gallus	421648	0	live	TIAM2	null	T-cell lymphoma invasion and metastasis 2			3	NC_006090.4	50652037	50738468	plus	29		
9031	Gallus gallus	418491	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			1	NC_006088.4	104461443	104605701	minus	30		
93934	Coturnix japonica	107311604	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			3	NC_029518.1	45578171	45663384	plus	28		
93934	Coturnix japonica	107322765	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			1	NC_029516.1	93969785	94132940	minus	32		
7955	Danio rerio	338198	0	live	tiam2a	id:ibd5033	T-cell lymphoma invasion and metastasis 2a										
7868	Callorhinchus milii	103186448	0	live	tiam2		T-cell lymphoma invasion and metastasis 2			Un	NW_006890196.1	1096759	1218518	plus	29		
9669	Mustela putorius furo	101684996	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
9541	Macaca fascicularis	101865530	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			3	NC_022274.1	15208227	15657398	plus	34		
1026970	Nannospalax galili	103736475	0	live	Tiam1		T-cell lymphoma invasion and metastasis 1			Un							
72004	Bos mutus	102283572	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
10181	Heterocephalus glaber	101711984	0	live	Tiam1	GW7_08758	T-cell lymphoma invasion and metastasis 1			Un							
9669	Mustela putorius furo	101693463	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
103944	Protobothrops mucrosquamatus	107293958	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
103944	Protobothrops mucrosquamatus	107290521	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
9157	Parus major	107213264	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			1	NC_029268.1	113248151	113371190	plus	29		
9157	Parus major	107201452	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			3	NC_029270.1	54053172	54141847	minus	28		
9994	Marmota marmota marmota	107153147	0	live	Tiam2		T-cell lymphoma invasion and metastasis 2			Un							
9994	Marmota marmota marmota	107136135	0	live	Tiam1		T-cell lymphoma invasion and metastasis 1			Un							
146911	Gekko japonicus	107114195	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
146911	Gekko japonicus	107109049	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
28743	Cyprinodon variegatus	107098749	0	live	tiam2		T-cell lymphoma invasion and metastasis 2			Un							
9544	Macaca mulatta	106994443	0	live	CTAGE1		cutaneous T-cell lymphoma-associated antigen 1			18	NC_027910.1	10895418	10901033	minus	1		
32536	Acinonyx jubatus	106986740	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
32536	Acinonyx jubatus	106977842	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
48699	Poecilia latipinna	106962112	0	live	tiam2		T-cell lymphoma invasion and metastasis 2			Un							
48699	Poecilia latipinna	106937928	0	live	tiam1		T-cell lymphoma invasion and metastasis 1			Un							
48701	Poecilia mexicana	106906779	0	live	tiam1		T-cell lymphoma invasion and metastasis 1			Un							
198806	Calidris pugnax	106893062	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
198806	Calidris pugnax	106885734	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
9172	Sturnus vulgaris	106860712	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
9172	Sturnus vulgaris	106859041	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
9793	Equus asinus	106847274	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
9793	Equus asinus	106824945	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
8030	Salmo salar	106613350	0	live	tiam1		T-cell lymphoma invasion and metastasis 1			ssa09	NC_027308.1	137527692	137563397	plus	6		
8030	Salmo salar	106607670	0	live	tiam2		T-cell lymphoma invasion and metastasis 2			ssa06	NC_027305.1	51253693	51310729	minus	26		
35019	Thamnophis sirtalis	106546455	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
35019	Thamnophis sirtalis	106545197	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
52670	Austrofundulus limnaeus	106520557	0	live	tiam1		T-cell lymphoma invasion and metastasis 1			Un							
52670	Austrofundulus limnaeus	106519118	0	live	tiam2		T-cell lymphoma invasion and metastasis 2			Un							
202946	Apteryx australis mantelli	106497976	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
202946	Apteryx australis mantelli	106494979	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
381198	Anser cygnoides domesticus	106043428	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
381198	Anser cygnoides domesticus	106034251	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
10020	Dipodomys ordii	105994106	0	live	Tiam1		T-cell lymphoma invasion and metastasis 1			Un							
10020	Dipodomys ordii	105993613	0	live	Tiam2		T-cell lymphoma invasion and metastasis 2			Un							
8078	Fundulus heteroclitus	105938001	0	live	tiam1		T-cell lymphoma invasion and metastasis 1			Un							
8078	Fundulus heteroclitus	105925934	0	live	tiam2		T-cell lymphoma invasion and metastasis 2			Un							
7950	Clupea harengus	105909253	0	live	tiam1		T-cell lymphoma invasion and metastasis 1			Un							
30608	Microcebus murinus	105880123	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
30608	Microcebus murinus	105868583	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
379532	Propithecus coquereli	105820791	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
37293	Aotus nancymaae	105716956	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
37293	Aotus nancymaae	105713527	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
9531	Cercocebus atys	105588871	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
9531	Cercocebus atys	105583923	0	live	CTAGE1		cutaneous T-cell lymphoma-associated antigen 1			Un							
9531	Cercocebus atys	105575576	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
9568	Mandrillus leucophaeus	105545976	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
336983	Colobus angolensis palliatus	105523089	0	live	CTAGE1		cutaneous T-cell lymphoma-associated antigen 1			Un							
336983	Colobus angolensis palliatus	105520967	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
336983	Colobus angolensis palliatus	105519412	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
9545	Macaca nemestrina	105478722	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
9545	Macaca nemestrina	105472738	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
9545	Macaca nemestrina	105464921	0	live	CTAGE1		cutaneous T-cell lymphoma-associated antigen 1			Un							
216574	Aquila chrysaetos canadensis	105411198	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
216574	Aquila chrysaetos canadensis	105409081	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
132908	Pteropus vampyrus	105301274	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
132908	Pteropus vampyrus	105293853	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
9838	Camelus dromedarius	105100959	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
9838	Camelus dromedarius	105086777	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
9837	Camelus bactrianus	105077455	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
9837	Camelus bactrianus	105070251	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
8010	Esox lucius	105015781	0	live	tiam2		T-cell lymphoma invasion and metastasis 2			LG15	NC_025982.2	18164965	18235038	plus	27		
43346	Bison bison bison	105004638	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
43346	Bison bison bison	104989276	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
8208	Notothenia coriiceps	104963587	0	live	tiam1		T-cell lymphoma invasion and metastasis 1			Un							
8208	Notothenia coriiceps	104950251	0	live	tiam2		T-cell lymphoma invasion and metastasis 2			Un							
215358	Larimichthys crocea	104923304	0	live	tiam1		T-cell lymphoma invasion and metastasis 1			Un							
215358	Larimichthys crocea	104919290	0	live	tiam2		T-cell lymphoma invasion and metastasis 2			Un							
885580	Fukomys damarensis	104862966	0	live	Tiam2	H920_05760	T-cell lymphoma invasion and metastasis 2	T-lymphoma invasion and metastasis-inducing protein 2		Un							
885580	Fukomys damarensis	104851438	0	live	Tiam1	H920_17024	T-cell lymphoma invasion and metastasis 1	T-lymphoma invasion and metastasis-inducing protein 1		Un							
52644	Haliaeetus leucocephalus	104842743	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
52644	Haliaeetus leucocephalus	104840708	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
932674	Corvus cornix cornix	104689964	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
932674	Corvus cornix cornix	104684195	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
61622	Rhinopithecus roxellana	104664652	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
61622	Rhinopithecus roxellana	104657684	0	live	TIAM2		T-cell lymphoma invasion and metastasis 2			Un							
100784	Balearica regulorum gibbericeps	104644146	0	live	TIAM1	N312_01596	T-cell lymphoma invasion and metastasis 1	T-lymphoma invasion and metastasis-inducing protein 1		Un							
100784	Balearica regulorum gibbericeps	104638649	0	live	TIAM2	N312_04077	T-cell lymphoma invasion and metastasis 2	T-lymphoma invasion and metastasis-inducing protein 2		Un							
97097	Phaethon lepturus	104622806	0	live	TIAM1	N335_08533	T-cell lymphoma invasion and metastasis 1	T-lymphoma invasion and metastasis-inducing protein 1		Un							
97097	Phaethon lepturus	104619439	0	live	TIAM2	N335_11281	T-cell lymphoma invasion and metastasis 2	T-lymphoma invasion and metastasis-inducing protein 2		Un							
94827	Tinamus guttatus	104577168	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
94827	Tinamus guttatus	104565312	0	live	TIAM2	N309_06843	T-cell lymphoma invasion and metastasis 2	T-lymphoma invasion and metastasis-inducing protein 2		Un							
57412	Colius striatus	104563212	0	live	TIAM2	N325_01995	T-cell lymphoma invasion and metastasis 2	T-lymphoma invasion and metastasis-inducing protein 2		Un							
54374	Mesitornis unicolor	104542486	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
54374	Mesitornis unicolor	104536544	0	live	TIAM2	N332_05360	T-cell lymphoma invasion and metastasis 2	T-lymphoma invasion and metastasis-inducing protein 2		Un							
279965	Caprimulgus carolinensis	104529417	0	live	TIAM2	N321_09407	T-cell lymphoma invasion and metastasis 2	T-lymphoma invasion and metastasis-inducing protein 2		Un							
279965	Caprimulgus carolinensis	104522948	0	live	TIAM1	N321_00718	T-cell lymphoma invasion and metastasis 1	T-lymphoma invasion and metastasis-inducing protein 1		Un							
54383	Eurypyga helias	104516923	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
54383	Eurypyga helias	104504766	0	live	TIAM2	N326_11520	T-cell lymphoma invasion and metastasis 2	T-lymphoma invasion and metastasis-inducing protein 2		Un							
175836	Buceros rhinoceros silvestris	104501283	0	live	TIAM2	N320_03860	T-cell lymphoma invasion and metastasis 2	T-lymphoma invasion and metastasis-inducing protein 2		Un							
175836	Buceros rhinoceros silvestris	104489230	0	live	TIAM1	N320_11972	T-cell lymphoma invasion and metastasis 1	T-lymphoma invasion and metastasis-inducing protein 1		Un							
187382	Chlamydotis macqueenii	104483152	0	live	TIAM2	N324_01378	T-cell lymphoma invasion and metastasis 2	T-lymphoma invasion and metastasis-inducing protein 2		Un							
187382	Chlamydotis macqueenii	104476028	0	live	TIAM1	N324_09026	T-cell lymphoma invasion and metastasis 1	T-lymphoma invasion and metastasis-inducing protein 1		Un							
240206	Pterocles gutturalis	104461030	0	live	TIAM2	N339_00537	T-cell lymphoma invasion and metastasis 2	T-lymphoma invasion and metastasis-inducing protein 2		Un							
176057	Nestor notabilis	104412401	0	live	TIAM2	N333_12253	T-cell lymphoma invasion and metastasis 2	T-lymphoma invasion and metastasis-inducing protein 2		Un							
176057	Nestor notabilis	104412000	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
8897	Chaetura pelagica	104392425	0	live	TIAM1	M959_12335	T-cell lymphoma invasion and metastasis 1	T-lymphoma invasion and metastasis-inducing protein 1		Un							
8897	Chaetura pelagica	104388473	0	live	TIAM2	M959_07594	T-cell lymphoma invasion and metastasis 2	T-lymphoma invasion and metastasis-inducing protein 2		Un							
121530	Tauraco erythrolophus	104374039	0	live	TIAM2	N340_10465	T-cell lymphoma invasion and metastasis 2	T-lymphoma invasion and metastasis-inducing protein 2		Un							
56313	Tyto alba	104368695	0	live	TIAM1	N341_01762	T-cell lymphoma invasion and metastasis 1	T-lymphoma invasion and metastasis-inducing protein 1		Un							
56313	Tyto alba	104356940	0	live	TIAM2	N341_12638	T-cell lymphoma invasion and metastasis 2	T-lymphoma invasion and metastasis-inducing protein 2		Un							
188344	Leptosomus discolor	104344247	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
188344	Leptosomus discolor	104343461	0	live	TIAM2	N330_03547	T-cell lymphoma invasion and metastasis 2	T-lymphoma invasion and metastasis-inducing protein 2		Un							
30419	Opisthocomus hoazin	104330823	0	live	TIAM2	N306_12170	T-cell lymphoma invasion and metastasis 2	T-lymphoma invasion and metastasis-inducing protein 2		Un							
30419	Opisthocomus hoazin	104328358	0	live	TIAM1		T-cell lymphoma invasion and metastasis 1			Un							
8969	Haliaeetus albicilla	104310822	0	live	TIAM2	N329_10044	T-cell lymphoma invasion and metastasis 2	T-lymphoma invasion and metastasis-inducing protein 2		Un							
118200	Picoides pubescens	104306419	0	live	TIAM1	N307_12729	T-cell lymphoma invasion and metastasis 1	T-lymphoma invasion and metastasis-inducing protein 1		Un							
118200	Picoides pubescens	104306239	0	live	TIAM2	N307_11518	T-cell lymphoma invasion and metastasis 2	T-lymphoma invasion and metastasis-inducing protein 2		Un							
50402	Charadrius vociferus	104295182	0	live	TIAM1	N301_04808	T-cell lymphoma invasion and metastasis 1	T-lymphoma invasion and metastasis-inducing protein 1		Un							
50402	Charadrius vociferus	104288753	0	live	TIAM2	N301_03892	T-cell lymphoma invasion and metastasis 2	T-lymphoma invasion and metastasis-inducing protein 2		Un							
57397	Apaloderma vittatum	104280067	0	live	TIAM2	N311_12384	T-cell lymphoma invasion and metastasis 2	T-lymphoma invasion and metastasis-inducing protein 2		Un							
57397	Apaloderma vittatum	104279051	0	live	TIAM1	N311_01528	T-cell lymphoma invasion and metastasis 1	T-lymphoma invasion and metastasis-inducing protein 1		Un							
