1: GO: Molecular Function [Display Chart] 1736 annotations before applied cutoff / 18638 genes in category
ID	Name	Source	pValue	FDR B&H	FDR B&Y	Bonferroni	Genes from Input	Genes in Annotation
16	P00027	Heterotrimeric G-protein signaling pathway-Gq alpha and Go alpha mediated pathway	PantherDB	7.645E-11	1.099E-8	9.142E-8	1.758E-7	27	111
17	83050	Calcium signaling pathway	BioSystems: KEGG	1.262E-10	1.708E-8	1.421E-7	2.904E-7	35	181
18	583255	Nicotine addiction	BioSystems: KEGG	1.782E-10	2.276E-8	1.894E-7	4.098E-7	16	40
19	547607	Amphetamine addiction	BioSystems: KEGG	5.984E-10	7.244E-8	6.025E-7	1.376E-6	20	68
20	P04374	5HT2 type receptor mediated signaling pathway	PantherDB	1.005E-9	1.156E-7	9.612E-7	2.311E-6	19	63
21	552665	Morphine addiction	BioSystems: KEGG	1.382E-9	1.514E-7	1.259E-6	3.180E-6	23	93
22	119550	G alpha (i) signalling events	BioSystems: REACTOME	1.814E-9	1.896E-7	1.577E-6	4.172E-6	39	238
23	920957	Corticotropin-releasing hormone	BioSystems: WikiPathways	4.000E-9	4.000E-7	3.327E-6	9.200E-6	22	90
24	198851	Monoamine Transport	BioSystems: WikiPathways	7.497E-9	7.184E-7	5.976E-6	1.724E-5	13	32
25	777534	Insulin secretion	BioSystems: KEGG	1.152E-8	1.021E-6	8.492E-6	2.650E-5	21	87
26	537443	Retrograde endocannabinoid signaling	BioSystems: KEGG	1.154E-8	1.021E-6	8.492E-6	2.654E-5	23	103
27	P00001	Adrenaline and noradrenaline biosynthesis	PantherDB	1.382E-8	1.177E-6	9.791E-6	3.178E-5	12	28
28	698773	Circadian entrainment	BioSystems: KEGG	1.774E-8	1.458E-6	1.212E-5	4.081E-5	22	97
29	P06587	Nicotine pharmacodynamics pathway	PantherDB	2.236E-8	1.773E-6	1.475E-5	5.143E-5	12	29
30	83084	Circadian rhythm	BioSystems: KEGG	3.535E-8	2.710E-6	2.254E-5	8.131E-5	12	30
31	106363	Amine ligand-binding receptors	BioSystems: REACTOME	3.931E-8	2.916E-6	2.426E-5	9.040E-5	14	42
32	P04376	5HT4 type receptor mediated signaling pathway	PantherDB	5.471E-8	3.932E-6	3.271E-5	1.258E-4	12	31
33	P00015	Circadian clock system	PantherDB	6.146E-8	4.284E-6	3.563E-5	1.414E-4	7	9
34	198906	Calcium Regulation in the Cardiac Cell	BioSystems: WikiPathways	7.087E-8	4.657E-6	3.874E-5	1.630E-4	27	149
35	908257	Adrenergic signaling in cardiomyocytes	BioSystems: KEGG	7.087E-8	4.657E-6	3.874E-5	1.630E-4	27	149
36	198776	Hypothetical Network for Drug Addiction	BioSystems: WikiPathways	8.304E-8	5.305E-6	4.413E-5	1.910E-4	12	32
37	138060	Thromboxane A2 receptor signaling	BioSystems: Pathway Interaction Database	1.058E-7	6.576E-6	5.470E-5	2.433E-4	14	45
38	377263	GABAergic synapse	BioSystems: KEGG	1.136E-7	6.876E-6	5.719E-5	2.613E-4	20	90
39	PW:0000455	Excitatory synaptic transmission	Pathway Ontology	1.948E-7	1.120E-5	9.316E-5	4.480E-4	7	10
40	M17370	Role of Ran in mitotic spindle regulation	MSigDB C2: BioCarta	1.948E-7	1.120E-5	9.316E-5	4.480E-4	7	10
